FullSampleName,germplasmName,OrigKeyFile,OriginOfSample
TMS14F1132P0001:250301619,TMS14F1132P0001,cassavaGBSkey_20160607,IITA
TMS14F1107P0002:250301358,TMS14F1107P0002,cassavaGBSkey_20160607,IITA
TMS14F1112P0018:250301446,NA,NA,NA
TMS14F1133P0005:250301625,TMS14F1133P0005,cassavaGBSkey_20160607,IITA
TMS14F1145P0009:250301732,TMS14F1145P0009,cassavaGBSkey_20160607,IITA
TMS14F1110P0014:250301411,TMS14F1110P0014,cassavaGBSkey_20160607,IITA
TMS14F1110P0004:250301370,TMS14F1110P0004,cassavaGBSkey_20160607,IITA
TMS14F1140P0003:250301681,TMS14F1140P0003,cassavaGBSkey_20160607,IITA
TMS15F1241P0010:250476584,TMS15F1241P0010,cassavaGBSkey_20160607,IITA
TMS14F1117P0006:250301471,TMS14F1117P0006,cassavaGBSkey_20160607,IITA
TMS14F1104P0002:250301332,TMS14F1104P0002,cassavaGBSkey_20160607,IITA
TMS14F1148P0001:250301757,TMS14F1148P0001,cassavaGBSkey_20160607,IITA
TMS14F1145P0007:250301730,TMS14F1145P0007,cassavaGBSkey_20160607,IITA
TMS14F1131P0003:250301617,TMS14F1131P0003,cassavaGBSkey_20160607,IITA
TMS14F1112P0014:250301441,TMS14F1112P0014,cassavaGBSkey_20160607,IITA
TMS14F1110P0006:250301372,TMS14F1110P0006,cassavaGBSkey_20160607,IITA
TMS14F1100P0006:250301307,TMS14F1100P0006,cassavaGBSkey_20160607,IITA
TMS14F1135P0001:250301628,TMS14F1135P0001,cassavaGBSkey_20160607,IITA
TMS14F1117P0004:250301469,TMS14F1117P0004,cassavaGBSkey_20160607,IITA
TMS14F1128P0012:250301586,TMS14F1128P0012,cassavaGBSkey_20160607,IITA
TMS14F1117P0008:250301473,TMS14F1117P0008,cassavaGBSkey_20160607,IITA
TMS14F1125P0016:250301568,TMS14F1125P0016,cassavaGBSkey_20160607,IITA
TMS14F1112P0016:250301443,TMS14F1112P0016,cassavaGBSkey_20160607,IITA
TMS14F1104P0004:250301334,TMS14F1104P0004,cassavaGBSkey_20160607,IITA
TMS14F1141P0005:250301692,TMS14F1141P0005,cassavaGBSkey_20160607,IITA
TMS14F1110P0008:250301374,TMS14F1110P0008,cassavaGBSkey_20160607,IITA
TMS14F1116P0006:250301465,TMS14F1116P0006,cassavaGBSkey_20160607,IITA
TMS14F1101P0006:250301321,NA,NA,NA
TMS14F1134P0001:250301627,TMS14F1134P0001,cassavaGBSkey_20160607,IITA
TMS14F1147P0003:250301750,TMS14F1147P0003,cassavaGBSkey_20160607,IITA
TMS14F1105P0002:250301342,TMS14F1105P0002,cassavaGBSkey_20160607,IITA
TMS15F1219P0006:250476558,TMS15F1219P0006,cassavaGBSkey_20160607,IITA
TMS14F1130P0005:250301609,TMS14F1130P0005,cassavaGBSkey_20160607,IITA
TMS14F1110P0018:250301415,TMS14F1110P0018,cassavaGBSkey_20160607,IITA
TMS14F1142P0011:250301704,TMS14F1142P0011,cassavaGBSkey_20160607,IITA
TMS14F1149P0001:250301758,TMS14F1149P0001,cassavaGBSkey_20160607,IITA
TMS14F1142P0009:250301702,TMS14F1142P0009,cassavaGBSkey_20160607,IITA
TMS14F1141P0003:250301690,TMS14F1141P0003,cassavaGBSkey_20160607,IITA
TMS14F1145P0005:250301728,TMS14F1145P0005,cassavaGBSkey_20160607,IITA
TMS15F1248P0006:250476617,TMS15F1248P0006,cassavaGBSkey_20160607,IITA
TMS14F1125P0020:250301573,TMS14F1125P0020,cassavaGBSkey_20160607,IITA
TMS14F1140P0005:250301683,TMS14F1140P0005,cassavaGBSkey_20160607,IITA
TMS14F1100P0008:250301309,TMS14F1100P0008,cassavaGBSkey_20160607,IITA
TMS14F1130P0007:250301611,TMS14F1130P0007,cassavaGBSkey_20160607,IITA
TMS14F1146P0005:250301743,TMS14F1146P0005,cassavaGBSkey_20160607,IITA
TMS15F1229P0004:250476563,TMS15F1229P0004,cassavaGBSkey_20160607,IITA
TMS14F1099P0001:250301292,TMS14F1099P0001,cassavaGBSkey_20160607,IITA
TMS15F1242P0008:250476590,TMS15F1242P0008,cassavaGBSkey_20160607,IITA
TMS14F1100P0010:250301311,TMS14F1100P0010,cassavaGBSkey_20160607,IITA
TMS15F1242P0010:250476592,TMS15F1242P0010,cassavaGBSkey_20160607,IITA
TMS14F1099P0009:250301300,TMS14F1099P0009,cassavaGBSkey_20160607,IITA
TMS14F1128P0014:250301593,TMS14F1128P0014,cassavaGBSkey_20160607,IITA
TMS13F1145P0031:250301589,TMS13F1145P0031,cassavaGBSkey_20160607,IITA
TMS14F1125P0018:250301570,TMS14F1125P0018,cassavaGBSkey_20160607,IITA
TMS15F1265P0002:250476627,TMS15F1265P0002,cassavaGBSkey_20160607,IITA
TMS14F1107P0005:250301361,TMS14F1107P0005,cassavaGBSkey_20160607,IITA
TMS14F1147P0007:250301754,TMS14F1147P0007,cassavaGBSkey_20160607,IITA
TMS14F1125P0002:250301554,TMS14F1125P0002,cassavaGBSkey_20160607,IITA
TMS14F1110P0010:250301376,TMS14F1110P0010,cassavaGBSkey_20160607,IITA
TMS14F1125P0011:250301563,TMS14F1125P0011,cassavaGBSkey_20160607,IITA
TMS15F1229P0015:250476569,TMS15F1229P0015,cassavaGBSkey_20160607,IITA
TMS14F1122P0007:250301544,NA,NA,NA
TMS14F1142P0008:250301701,TMS14F1142P0008,cassavaGBSkey_20160607,IITA
TMS15F1240P0004:250476579,TMS15F1240P0004,cassavaGBSkey_20160607,IITA
TMS14F1121P0010:250301536,TMS14F1121P0010,cassavaGBSkey_20160607,IITA
TMS14F1110P0020:250301417,TMS14F1110P0020,cassavaGBSkey_20160607,IITA
TMS13F1064P0025:250301324,TMS13F1064P0025,cassavaGBSkey_20160607,IITA
TMS14F1110P0019:250301416,NA,NA,NA
TMS14F1136P0001:250301664,TMS14F1136P0001,cassavaGBSkey_20160607,IITA
TMS14F1133P0006:250301626,TMS14F1133P0006,cassavaGBSkey_20160607,IITA
TMS14F1146P0001:250301739,TMS14F1146P0001,cassavaGBSkey_20160607,IITA
TMS14F1099P0005:250301296,TMS14F1099P0005,cassavaGBSkey_20160607,IITA
TMS14F1138P0005:250301674,TMS14F1138P0005,cassavaGBSkey_20160607,IITA
TMS13F1064P0009:250301456,TMS13F1064P0009,cassavaGBSkey_20160607,IITA
TMS14F1130P0003:250301607,TMS14F1130P0003,cassavaGBSkey_20160607,IITA
TMS15F1243P0026:250476606,TMS15F1243P0026,cassavaGBSkey_20160607,IITA
TMS15F1209P0008:250476547,TMS15F1209P0008,cassavaGBSkey_20160607,IITA
TMS14F1139P0003:250301678,TMS14F1139P0003,cassavaGBSkey_20160607,IITA
TMS14F1363P0006:250301599,TMS14F1363P0006,cassavaGBSkey_20160607,IITA
TMS14F1135P0002:250301629,TMS14F1135P0002,cassavaGBSkey_20160607,IITA
TMS14F1141P0001:250301688,TMS14F1141P0001,cassavaGBSkey_20160607,IITA
TMS14F1145P0003:250301726,TMS14F1145P0003,cassavaGBSkey_20160607,IITA
TMS14F1129P0004:250301603,TMS14F1129P0004,cassavaGBSkey_20160607,IITA
TMS14F1131P0002:250301616,TMS14F1131P0002,cassavaGBSkey_20160607,IITA
TMS14F1117P0015:250301480,TMS14F1117P0015,cassavaGBSkey_20160607,IITA
TMS14F1125P0009:250301561,TMS14F1125P0009,cassavaGBSkey_20160607,IITA
TMS15F1243P0016:250476599,TMS15F1243P0016,cassavaGBSkey_20160607,IITA
TMS14F1112P0007:250301434,TMS14F1112P0007,cassavaGBSkey_20160607,IITA
TMS14F1112P0006:250301433,TMS14F1112P0006,cassavaGBSkey_20160607,IITA
TMS14F1117P0014:250301479,TMS14F1117P0014,cassavaGBSkey_20160607,IITA
TMS15F1276P0007:250476620,TMS15F1276P0007,cassavaGBSkey_20160607,IITA
TMS14F1109P0002:250301366,NA,NA,NA
TMS15F1243P0015:250476598,TMS15F1243P0015,cassavaGBSkey_20160607,IITA
TMS15F1241P0003:250476581,TMS15F1241P0003,cassavaGBSkey_20160607,IITA
TMS14F1109P0001:250301365,TMS14F1109P0001,cassavaGBSkey_20160607,IITA
TMS15F1245P0005:250476612,TMS15F1245P0005,cassavaGBSkey_20160607,IITA
TMS14F1128P0004:250301578,TMS14F1128P0004,cassavaGBSkey_20160607,IITA
TMS14F1146P0009:250301747,TMS14F1146P0009,cassavaGBSkey_20160607,IITA
TMS14F1142P0007:250301699,TMS14F1142P0007,cassavaGBSkey_20160607,IITA
TMS15F1279P0001:250476636,TMS15F1279P0001,cassavaGBSkey_20160607,IITA
TMS14F1106P0007:250301349,TMS14F1106P0007,cassavaGBSkey_20160607,IITA
TMS15F1241P0020:250476589,TMS15F1241P0020,cassavaGBSkey_20160607,IITA
TMS14F1145P0012:250301735,TMS14F1145P0012,cassavaGBSkey_20160607,IITA
TMS15F1230P0023:250476573,TMS15F1230P0023,cassavaGBSkey_20160607,IITA
TMS14F1100P0002:250301303,TMS14F1100P0002,cassavaGBSkey_20160607,IITA
TMS14F1108P0003:250301364,NA,NA,NA
TMS14F1111P0008:250301425,TMS14F1111P0008,cassavaGBSkey_20160607,IITA
TMS14F1128P0005:250301579,TMS14F1128P0005,cassavaGBSkey_20160607,IITA
TMS15F1230P0024:250476574,TMS15F1230P0024,cassavaGBSkey_20160607,IITA
TMS14F1142P0017:250301710,TMS14F1142P0017,cassavaGBSkey_20160607,IITA
TMS14F1110P0012:250301409,TMS14F1110P0012,cassavaGBSkey_20160607,IITA
TMS13F1160P0009:250301587,TMS13F1160P0009,cassavaGBSkey_20160607,IITA
TMS14F1110P0001:250301367,TMS14F1110P0001,cassavaGBSkey_20160607,IITA
TMS14F1111P0009:250301426,TMS14F1111P0009,cassavaGBSkey_20160607,IITA
TMS14F1106P0006:250301348,TMS14F1106P0006,cassavaGBSkey_20160607,IITA
TMS14F1101P0001:250301315,TMS14F1101P0001,cassavaGBSkey_20160607,IITA
TMS14F1111P0010:250301427,TMS14F1111P0010,cassavaGBSkey_20160607,IITA
TMS14F1125P0001:250301553,TMS14F1125P0001,cassavaGBSkey_20160607,IITA
TMS14F1129P0003:250301602,TMS14F1129P0003,cassavaGBSkey_20160607,IITA
TMS15F1241P0018:250476588,TMS15F1241P0018,cassavaGBSkey_20160607,IITA
TMS14F1113P0004:250301452,NA,NA,NA
TMS14F1125P0010:250301562,TMS14F1125P0010,cassavaGBSkey_20160607,IITA
TMS14F1125P0003:250301555,TMS14F1125P0003,cassavaGBSkey_20160607,IITA
TMS14F1129P0005:250301604,TMS14F1129P0005,cassavaGBSkey_20160607,IITA
TMS14F1363P0005:250301598,TMS14F1363P0005,cassavaGBSkey_20160607,IITA
TMS14F1100P0001:250301302,TMS14F1100P0001,cassavaGBSkey_20160607,IITA
TMS14F1111P0007:250301424,TMS14F1111P0007,cassavaGBSkey_20160607,IITA
TMS14F1114P0002:250301454,TMS14F1114P0002,cassavaGBSkey_20160607,IITA
TMS15F1244P0005:250476610,TMS15F1244P0005,cassavaGBSkey_20160607,IITA
TMS14F1126P0001:250301574,TMS14F1126P0001,cassavaGBSkey_20160607,IITA
TMS15F1243P0025:250476605,TMS15F1243P0025,cassavaGBSkey_20160607,IITA
TMS14F1139P0002:250301677,TMS14F1139P0002,cassavaGBSkey_20160607,IITA
TMS15F1240P0003:250476578,TMS15F1240P0003,cassavaGBSkey_20160607,IITA
TMS15F1213P0002:250476555,TMS15F1213P0002,cassavaGBSkey_20160607,IITA
TMS14F1138P0004:250301673,TMS14F1138P0004,cassavaGBSkey_20160607,IITA
TMS14F1128P0003:250301577,NA,NA,NA
TMS14F1124P0003:250301548,TMS14F1124P0003,cassavaGBSkey_20160607,IITA
TMS14F1122P0006:250301543,TMS14F1122P0006,cassavaGBSkey_20160607,IITA
TMS15F1229P0014:250476568,TMS15F1229P0014,cassavaGBSkey_20160607,IITA
TMS14F1120P0002:250301490,TMS14F1120P0002,cassavaGBSkey_20160607,IITA
TMS15F1243P0027:250476607,TMS15F1243P0027,cassavaGBSkey_20160607,IITA
TMS15F1250P0004:250476621,TMS15F1250P0004,cassavaGBSkey_20160607,IITA
TMS14F1111P0002:250301419,TMS14F1111P0002,cassavaGBSkey_20160607,IITA
TMS14F1124P0005:250301550,TMS14F1124P0005,cassavaGBSkey_20160607,IITA
TMS14F1098P0015:250301289,TMS14F1098P0015,cassavaGBSkey_20160607,IITA
TMS14F1111P0001:250301418,TMS14F1111P0001,cassavaGBSkey_20160607,IITA
TMS14F1121P0008:250301503,TMS14F1121P0008,cassavaGBSkey_20160607,IITA
TMS14F1098P0017:250301291,NA,NA,NA
TMS14F1124P0004:250301549,TMS14F1124P0004,cassavaGBSkey_20160607,IITA
TMS14F1098P0014:250301288,TMS14F1098P0014,cassavaGBSkey_20160607,IITA
TMS14F1120P0001:250301489,TMS14F1120P0001,cassavaGBSkey_20160607,IITA
TMS13F1063P0002:250301458,TMS13F1063P0002,cassavaGBSkey_20160607,IITA
TMS14F1121P0001:250301496,TMS14F1121P0001,cassavaGBSkey_20160607,IITA
TMS14F1138P0006:250301675,TMS14F1138P0006,cassavaGBSkey_20160607,IITA
TMS14F1106P0014:250301356,NA,NA,NA
TMS14F1121P0011:250301537,TMS14F1121P0011,cassavaGBSkey_20160607,IITA
TMS14F1098P0016:250301290,TMS14F1098P0016,cassavaGBSkey_20160607,IITA
TMS14F1120P0003:250301491,TMS14F1120P0003,cassavaGBSkey_20160607,IITA
TMS14F1121P0009:250301504,NA,NA,NA
TMS15F1266P0016:250476631,TMS15F1266P0016,cassavaGBSkey_20160607,IITA
TMS14F1106P0001:250301343,TMS14F1106P0001,cassavaGBSkey_20160607,IITA
TMS14F1113P0003:250301451,NA,NA,NA
TMS15F1229P0013:250476567,TMS15F1229P0013,cassavaGBSkey_20160607,IITA
TMS13F1122P0003:250301457,TMS13F1122P0003,cassavaGBSkey_20160607,IITA
TMS14F1129P0002:250301601,TMS14F1129P0002,cassavaGBSkey_20160607,IITA
TMS15F1266P0011:250476630,TMS15F1266P0011,cassavaGBSkey_20160607,IITA
TMS15F1254P0003:250476625,TMS15F1254P0003,cassavaGBSkey_20160607,IITA
TMS14F1133P0004:250301624,TMS14F1133P0004,cassavaGBSkey_20160607,IITA
TMS14F1142P0020:250301713,TMS14F1142P0020,cassavaGBSkey_20160607,IITA
TMS14F1110P0013:250301410,TMS14F1110P0013,cassavaGBSkey_20160607,IITA
TMS14F1120P0007:250301495,TMS14F1120P0007,cassavaGBSkey_20160607,IITA
TMS13F1045P0018:250301721,TMS13F1045P0018,cassavaGBSkey_20160607,IITA
TMS15F1211P0004:250476549,TMS15F1211P0004,cassavaGBSkey_20160607,IITA
TMS14F1132P0002:250301620,TMS14F1132P0002,cassavaGBSkey_20160607,IITA
TMS14F1107P0003:250301359,TMS14F1107P0003,cassavaGBSkey_20160607,IITA
TMS15F1209P0003:250476542,TMS15F1209P0003,cassavaGBSkey_20160607,IITA
TMS15F1241P0013:250476585,TMS15F1241P0013,cassavaGBSkey_20160607,IITA
TMS14F1114P0001:250301453,TMS14F1114P0001,cassavaGBSkey_20160607,IITA
TMS14F1124P0002:250301547,TMS14F1124P0002,cassavaGBSkey_20160607,IITA
TMS14F1110P0003:250301369,TMS14F1110P0003,cassavaGBSkey_20160607,IITA
TMS14F1145P0010:250301733,TMS14F1145P0010,cassavaGBSkey_20160607,IITA
TMS15F1230P0021:250476572,TMS15F1230P0021,cassavaGBSkey_20160607,IITA
TMS14F1116P0005:250301464,TMS14F1116P0005,cassavaGBSkey_20160607,IITA
TMS13F1050P0008:250301455,TMS13F1050P0008,cassavaGBSkey_20160607,IITA
TMS15F1243P0019:250476602,TMS15F1243P0019,cassavaGBSkey_20160607,IITA
TMS14F1140P0008:250301686,TMS14F1140P0008,cassavaGBSkey_20160607,IITA
TMS14F1100P0013:250301314,NA,NA,NA
TMS15F1279P0003:250476637,TMS15F1279P0003,cassavaGBSkey_20160607,IITA
TMS15F1209P0007:250476546,TMS15F1209P0007,cassavaGBSkey_20160607,IITA
TMS14F1112P0005:250301432,TMS14F1112P0005,cassavaGBSkey_20160607,IITA
TMS14F1108P0001:250301362,TMS14F1108P0001,cassavaGBSkey_20160607,IITA
TMS14F1117P0013:250301478,TMS14F1117P0013,cassavaGBSkey_20160607,IITA
TMS14F1122P0002:250301539,TMS14F1122P0002,cassavaGBSkey_20160607,IITA
TMS15F1243P0013:250476597,TMS15F1243P0013,cassavaGBSkey_20160607,IITA
TMS14F1112P0009:250301436,TMS14F1112P0009,cassavaGBSkey_20160607,IITA
TMS15F1241P0005:250476583,TMS15F1241P0005,cassavaGBSkey_20160607,IITA
TMS14F1130P0002:250301606,TMS14F1130P0002,cassavaGBSkey_20160607,IITA
TMS14F1142P0018:250301711,TMS14F1142P0018,cassavaGBSkey_20160607,IITA
TMS14F1125P0013:250301565,TMS14F1125P0013,cassavaGBSkey_20160607,IITA
TMS14F1100P0003:250301304,NA,NA,NA
TMS14F1102P0001:250301322,TMS14F1102P0001,cassavaGBSkey_20160607,IITA
TMS14F1099P0006:250301297,NA,NA,NA
TMS14F1116P0001:250301460,TMS14F1116P0001,cassavaGBSkey_20160607,IITA
TMS14F1135P0004:250301631,TMS14F1135P0004,cassavaGBSkey_20160607,IITA
TMS14F1128P0007:250301581,TMS14F1128P0007,cassavaGBSkey_20160607,IITA
TMS15F1266P0009:250476629,TMS15F1266P0009,cassavaGBSkey_20160607,IITA
TMS14F1106P0005:250301347,TMS14F1106P0005,cassavaGBSkey_20160607,IITA
TMS14F1144P0002:250301717,TMS14F1144P0002,cassavaGBSkey_20160607,IITA
TMS14F1145P0014:250301737,NA,NA,NA
TMS14F1104P0009:250301339,NA,NA,NA
TMS14F1098P0008:250301282,TMS14F1098P0008,cassavaGBSkey_20160607,IITA
TMS14F1098P0010:250301284,NA,NA,NA
TMS15F1230P0019:250476571,TMS15F1230P0019,cassavaGBSkey_20160607,IITA
TMS14F1363P0003:250301596,TMS14F1363P0003,cassavaGBSkey_20160607,IITA
TMS14F1142P0014:250301707,TMS14F1142P0014,cassavaGBSkey_20160607,IITA
TMS14F1147P0006:250301753,TMS14F1147P0006,cassavaGBSkey_20160607,IITA
TMS14F1099P0002:250301293,TMS14F1099P0002,cassavaGBSkey_20160607,IITA
TMS15F1229P0007:250476565,TMS15F1229P0007,cassavaGBSkey_20160607,IITA
TMS14F1146P0004:250301742,TMS14F1146P0004,cassavaGBSkey_20160607,IITA
TMS14F1145P0002:250301725,TMS14F1145P0002,cassavaGBSkey_20160607,IITA
TMS14F1142P0016:250301709,TMS14F1142P0016,cassavaGBSkey_20160607,IITA
TMS14F1146P0006:250301744,TMS14F1146P0006,cassavaGBSkey_20160607,IITA
TMS15F1248P0013:250476619,TMS15F1248P0013,cassavaGBSkey_20160607,IITA
TMS14F1101P0003:250301318,TMS14F1101P0003,cassavaGBSkey_20160607,IITA
TMS15F1229P0005:250476564,TMS15F1229P0005,cassavaGBSkey_20160607,IITA
TMS13F1154P0008:250301459,TMS13F1154P0008,cassavaGBSkey_20160607,IITA
TMS14F1130P0008:250301612,TMS14F1130P0008,cassavaGBSkey_20160607,IITA
TMS14F1147P0008:250301755,TMS14F1147P0008,cassavaGBSkey_20160607,IITA
TMS14F1118P0001:250301486,TMS14F1118P0001,cassavaGBSkey_20160607,IITA
TMS14F1119P0001:250301488,NA,NA,NA
TMS14F1142P0010:250301703,TMS14F1142P0010,cassavaGBSkey_20160607,IITA
TMS14F1141P0002:250301689,TMS14F1141P0002,cassavaGBSkey_20160607,IITA
TMS14F1104P0007:250301337,TMS14F1104P0007,cassavaGBSkey_20160607,IITA
TMS14F1145P0004:250301727,TMS14F1145P0004,cassavaGBSkey_20160607,IITA
TMS14F1110P0011:250301377,TMS14F1110P0011,cassavaGBSkey_20160607,IITA
TMS14F1142P0004:250301696,TMS14F1142P0004,cassavaGBSkey_20160607,IITA
TMS14F1146P0008:250301746,TMS14F1146P0008,cassavaGBSkey_20160607,IITA
TMS14F1363P0001:250301594,TMS14F1363P0001,cassavaGBSkey_20160607,IITA
TMS14F1142P0006:250301698,TMS14F1142P0006,cassavaGBSkey_20160607,IITA
TMS14F1136P0002:250301665,NA,NA,NA
TMS14F1101P0005:250301320,TMS14F1101P0005,cassavaGBSkey_20160607,IITA
TMS14F1130P0004:250301608,TMS14F1130P0004,cassavaGBSkey_20160607,IITA
TMS14F1112P0011:250301438,TMS14F1112P0011,cassavaGBSkey_20160607,IITA
TMS14F1104P0005:250301335,TMS14F1104P0005,cassavaGBSkey_20160607,IITA
TMS14F1146P0002:250301740,TMS14F1146P0002,cassavaGBSkey_20160607,IITA
TMS14F1100P0005:250301306,NA,NA,NA
TMS14F1117P0003:250301468,TMS14F1117P0003,cassavaGBSkey_20160607,IITA
TMS14F1099P0004:250301295,TMS14F1099P0004,cassavaGBSkey_20160607,IITA
TMS14F1128P0009:250301583,TMS14F1128P0009,cassavaGBSkey_20160607,IITA
TMS14F1140P0002:250301680,TMS14F1140P0002,cassavaGBSkey_20160607,IITA
TMS15F1229P0001:250476561,TMS15F1229P0001,cassavaGBSkey_20160607,IITA
TMS14F1102P0003:250301329,TMS14F1102P0003,cassavaGBSkey_20160607,IITA
TMS15F1245P0011:250476614,TMS15F1245P0011,cassavaGBSkey_20160607,IITA
TMS14F1104P0003:250301333,TMS14F1104P0003,cassavaGBSkey_20160607,IITA
TMS14F1112P0015:250301442,TMS14F1112P0015,cassavaGBSkey_20160607,IITA
TMS14F1125P0017:250301569,TMS14F1125P0017,cassavaGBSkey_20160607,IITA
TMS14F1145P0008:250301731,TMS14F1145P0008,cassavaGBSkey_20160607,IITA
TMS14F1131P0004:250301618,TMS14F1131P0004,cassavaGBSkey_20160607,IITA
TMS14F1128P0011:250301585,TMS14F1128P0011,cassavaGBSkey_20160607,IITA
TMS14F1110P0007:250301373,TMS14F1110P0007,cassavaGBSkey_20160607,IITA
TMS14F1130P0010:250301614,TMS14F1130P0010,cassavaGBSkey_20160607,IITA
TMS14F1140P0004:250301682,TMS14F1140P0004,cassavaGBSkey_20160607,IITA
TMS14F1110P0009:250301375,TMS14F1110P0009,cassavaGBSkey_20160607,IITA
TMS14F1117P0007:250301472,TMS14F1117P0007,cassavaGBSkey_20160607,IITA
TMS14F1112P0017:250301445,TMS14F1112P0017,cassavaGBSkey_20160607,IITA
TMS14F1112P0013:250301440,TMS14F1112P0013,cassavaGBSkey_20160607,IITA
TMS14F1128P0013:250301592,TMS14F1128P0013,cassavaGBSkey_20160607,IITA
TMS14F1125P0019:250301571,TMS14F1125P0019,cassavaGBSkey_20160607,IITA
TMS14F1104P0001:250301331,TMS14F1104P0001,cassavaGBSkey_20160607,IITA
TMS14F1110P0005:250301371,TMS14F1110P0005,cassavaGBSkey_20160607,IITA
TMS14F1100P0007:250301308,TMS14F1100P0007,cassavaGBSkey_20160607,IITA
TMS14F1147P0002:250301749,TMS14F1147P0002,cassavaGBSkey_20160607,IITA
TMS14F1117P0005:250301470,TMS14F1117P0005,cassavaGBSkey_20160607,IITA
TMS15F1242P0009:250476591,TMS15F1242P0009,cassavaGBSkey_20160607,IITA
TMS14F1100P0011:250301312,TMS14F1100P0011,cassavaGBSkey_20160607,IITA
TMS15F1243P0017:250476600,TMS15F1243P0017,cassavaGBSkey_20160607,IITA
TMS15F1275P0001:250476632,TMS15F1275P0001,cassavaGBSkey_20160607,IITA
TMS14F1130P0006:250301610,NA,NA,NA
TMS14F1147P0004:250301751,TMS14F1147P0004,cassavaGBSkey_20160607,IITA
TMS14F1140P0006:250301684,TMS14F1140P0006,cassavaGBSkey_20160607,IITA
TMS14F1105P0001:250301341,TMS14F1105P0001,cassavaGBSkey_20160607,IITA
TMS14F1099P0010:250301301,TMS14F1099P0010,cassavaGBSkey_20160607,IITA
TMS15F1245P0013:250476615,TMS15F1245P0013,cassavaGBSkey_20160607,IITA
TMS14F1142P0012:250301705,TMS14F1142P0012,cassavaGBSkey_20160607,IITA
TMS14F1100P0009:250301310,TMS14F1100P0009,cassavaGBSkey_20160607,IITA
TMS14F1141P0004:250301691,TMS14F1141P0004,cassavaGBSkey_20160607,IITA
TMS15F1244P0015:250476611,TMS15F1244P0015,cassavaGBSkey_20160607,IITA
TMS14F1142P0002:250301694,TMS14F1142P0002,cassavaGBSkey_20160607,IITA
TMS15F1243P0007:250476595,TMS15F1243P0007,cassavaGBSkey_20160607,IITA
TMS14F1145P0006:250301729,TMS14F1145P0006,cassavaGBSkey_20160607,IITA
TMS15F1219P0007:250476559,TMS15F1219P0007,cassavaGBSkey_20160607,IITA
TMS14F1110P0017:250301414,TMS14F1110P0017,cassavaGBSkey_20160607,IITA
TMS14F1133P0002:250301622,TMS14F1133P0002,cassavaGBSkey_20160607,IITA
TMS14F1257P0003:250303620,TMS14F1257P0003,cassavaGBSkey_20160607,IITA
TMS14F1270P0007:250303736,TMS14F1270P0007,cassavaGBSkey_20160607,IITA
TMS14F1253P0001:250303587,TMS14F1253P0001,cassavaGBSkey_20160607,IITA
TMS14F1273P0002:250303762,TMS14F1273P0002,cassavaGBSkey_20160607,IITA
TMS14F1248P0010:250303569,TMS14F1248P0010,cassavaGBSkey_20160607,IITA
TMS14F1265P0007:250303714,TMS14F1265P0007,cassavaGBSkey_20160607,IITA
TMS14F1259P0016:250303642,TMS14F1259P0016,cassavaGBSkey_20160607,IITA
TMS14F1259P0007:250303633,TMS14F1259P0007,cassavaGBSkey_20160607,IITA
TMS14F1273P0020:250303780,NA,NA,NA
TMS14F1264P0001:250303702,TMS14F1264P0001,cassavaGBSkey_20160607,IITA
TMS14F1255P0005:250303597,TMS14F1255P0005,cassavaGBSkey_20160607,IITA
TMS14F1223P0010:250303333,NA,NA,NA
TMS14F1245P0006:250303503,TMS14F1245P0006,cassavaGBSkey_20160607,IITA
TMS14F1243P0017:250303483,TMS14F1243P0017,cassavaGBSkey_20160607,IITA
TMS14F1234P0007:250303404,NA,NA,NA
TMS14F1239P0006:250303456,NA,NA,NA
TMS14F1229P0006:250303383,TMS14F1229P0006,cassavaGBSkey_20160607,IITA
TMS14F1224P0007:250303342,TMS14F1224P0007,cassavaGBSkey_20160607,IITA
TMS14F1226P0012:250303357,TMS14F1226P0012,cassavaGBSkey_20160607,IITA
TMS14F1243P0008:250303474,TMS14F1243P0008,cassavaGBSkey_20160607,IITA
TMS14F1228P0008:250303372,TMS14F1228P0008,cassavaGBSkey_20160607,IITA
TMS14F1235P0006:250303441,TMS14F1235P0006,cassavaGBSkey_20160607,IITA
TMS13F1154P0005:250303660,TMS13F1154P0005,cassavaGBSkey_20160607,IITA
TMS14F1222P0003:250303322,TMS14F1222P0003,cassavaGBSkey_20160607,IITA
TMS14F1235P0005:250303409,TMS14F1235P0005,cassavaGBSkey_20160607,IITA
TMS14F1272P0003:250303743,TMS14F1272P0003,cassavaGBSkey_20160607,IITA
TMS14F1247P0011:250303522,TMS14F1247P0011,cassavaGBSkey_20160607,IITA
TMS14F1228P0007:250303371,TMS14F1228P0007,cassavaGBSkey_20160607,IITA
TMS14F1248P0009:250303568,TMS14F1248P0009,cassavaGBSkey_20160607,IITA
TMS14F1248P0008:250303536,TMS14F1248P0008,cassavaGBSkey_20160607,IITA
TMS14F1273P0018:250303778,TMS14F1273P0018,cassavaGBSkey_20160607,IITA
TMS14F1244P0006:250303493,TMS14F1244P0006,cassavaGBSkey_20160607,IITA
TMS14F1256P0004:250303617,TMS14F1256P0004,cassavaGBSkey_20160607,IITA
TMS14F1274P0001:250303781,TMS14F1274P0001,cassavaGBSkey_20160607,IITA
TMS14F1258P0001:250303626,TMS14F1258P0001,cassavaGBSkey_20160607,IITA
TMS14F1236P0004:250303447,TMS14F1236P0004,cassavaGBSkey_20160607,IITA
