"programName","locationName","studyYear","studyName","studyDesign","MaxNOHAV"
"IITA","Ubiaja",2016,"16.GS.C3.CET.312.UB","Augmented",24
"IITA","Ubiaja",2016,"16.GS.C4.CB.149.UB","Augmented",10
"IITA","Ubiaja",2016,"16ayt10yrtUB","RCBD",10
"IITA","Ubiaja",2016,"16ayt11highTCAUB","RCBD",NA
"IITA","Ubiaja",2016,"16ayt11highTCBUB","RCBD",NA
"IITA","Ubiaja",2016,"16ayt16highDMUB","RCBD",NA
"IITA","Ubiaja",2016,"16ayt8pdUB","RCBD",10
"IITA","Ubiaja",2016,"16geneticgainUB","Augmented",NA
"IITA","Ubiaja",2016,"16pyt13highproteinUB","RCBD",8
"IITA","Ubiaja",2016,"16pyt18yrtUB","RCBD",NA
"IITA","Ubiaja",2016,"16pyt30whtrtUB","RCBD",16
"IITA","Ubiaja",2016,"16pyt9yrtUB","RCBD",10
"IITA","Ubiaja",2016,"16uyt10whtrtUB","RCBD",NA
"IITA","Ubiaja",2016,"16uyt11highTCUB","RCBD",20
"IITA","Ukiriguru",2016,"IITA_2016_GXE_UKIRIGURU_SECOND_SEASON","CRD",20
"IITA","Umudike",2016,"16.GS.C1.UYT.34.UM","RCBD",20
"IITA","Zaria",2016,"16ayt10highTCZA","RCBD",10
"IITA","Zaria",2016,"16ayt8whtrtZA","RCBD",10
"IITA","Zaria",2016,"16ayt9pdZA","RCBD",10
"IITA","Zaria",2016,"16uyt11highTCZA","RCBD",19
"IITA","Abuja",2017,"17NCRPWhtrtAB","RCBD",NA
"IITA","Abuja",2017,"17NCRPyrtAB","RCBD",NA
"IITA","Ago-Owu",2017,"17.GS.C2.setA.UYT.36.AG","RCBD",20
"IITA","Ago-Owu",2017,"17.GS.C2.setB.UYT.36.AG","RCBD",20
"IITA","Ago-Owu",2017,"17.GS.GeneticGain.AG","RCBD",20
"IITA","Ago-Owu",2017,"17.GS.Pd.PYT.14.AG","RCBD",10
"IITA","Ago-Owu",2017,"17.GS.Yrt.PYT.09.AG","RCBD",10
"IITA","Chitala",2017,"17AYT17Chitala","RCBD",NA
"IITA","Chitedze",2017,"17cet79Chitedze","Augmented",NA
"IITA","Ibadan",2017,"17.CASS.PYT.46.setC.IB","Alpha",10
"IITA","Ibadan",2017,"17.CASS.PYT.49.setA.IB","RCBD",10
"IITA","Ibadan",2017,"17.CASS.PYT.57.setB.IB","RCBD",NA
"IITA","Ibadan",2017,"17.GS.C0.C1.AYT.20.setA.IB","RCBD",10
"IITA","Ibadan",2017,"17.GS.C0.C1.AYT.20.setB.IB","Alpha",10
"IITA","Ibadan",2017,"17.GS.C1.C0.AYT.25.IB","RCBD",10
"IITA","Ibadan",2017,"17.GS.C1.C2.AYT.26.IB","RCBD",10
"IITA","Ibadan",2017,"17.GS.C1.C2.AYT.28.IB","RCBD",10
"IITA","Ibadan",2017,"17.GS.C1.PYT.20.IB","Alpha",10
"IITA","Ibadan",2017,"17.GS.C2.res.AYT.14.IB","RCBD",10
"IITA","Ibadan",2017,"17.GS.C2.setA.UYT.36.IB","Alpha",20
"IITA","Ibadan",2017,"17.GS.C2.setB.UYT.36.IB","RCBD",NA
"IITA","Ibadan",2017,"17.GS.C3.ExpCET.63.IB","Augmented",10
"IITA","Ibadan",2017,"17.GS.C3.PYT.80.IB","Alpha",10
"IITA","Ibadan",2017,"17.GS.C3.conservation.IB","Augmented",NA
"IITA","Ibadan",2017,"17.GS.C3B.ExpCET.60.IB","Augmented",10
"IITA","Ibadan",2017,"17.GS.C3B.ExpCET.61.IB","Augmented",10
"IITA","Ibadan",2017,"17.GS.C3B.PYT.40.IB","Alpha",10
"IITA","Ibadan",2017,"17.GS.C3B.PYT.60.IB","RCBD",NA
"IITA","Ibadan",2017,"17.GS.C4.CET.456.IB","Augmented",5
"IITA","Ibadan",2017,"17.GS.C4.rep.SN.IB","Augmented",NA
"IITA","Ibadan",2017,"17.GS.C4.replicated.SN_FOR_MAS","RCBD",NA
"IITA","Ibadan",2017,"17.GS.C4.unrep.SN.IB","Augmented",NA
"IITA","Ibadan",2017,"17.MP.PYT.10.IB","RCBD",NA
"IITA","Ibadan",2017,"17AYT18highylddmIB","RCBD",10
"IITA","Ibadan",2017,"17NCRP16yrtIB","RCBD",NA
"IITA","Ibadan",2017,"17NCRP17wrtIB","RCBD",NA
"IITA","Ibadan",2017,"17ayt100HDMIB","RCBD",5
"IITA","Ibadan",2017,"17ayt10pdIB","RCBD",NA
"IITA","Ibadan",2017,"17ayt12HTCIB","RCBD",10
"IITA","Ibadan",2017,"17ayt12highDMIB","RCBD",10
"IITA","Ibadan",2017,"17ayt15highdyldIB","RCBD",10
"IITA","Ibadan",2017,"17ayt15mixedIB","RCBD",10
"IITA","Ibadan",2017,"17ayt15pdIB","RCBD",NA
"IITA","Ibadan",2017,"17ayt16HTCIB","RCBD",10
"IITA","Ibadan",2017,"17ayt16pdIB","RCBD",10
"IITA","Ibadan",2017,"17ayt16ppdIB","RCBD",NA
"IITA","Ibadan",2017,"17ayt16regionaltrialIB","RCBD",NA
"IITA","Ibadan",2017,"17ayt16whtrtIB","RCBD",10
"IITA","Ibadan",2017,"17ayt17highTCIB","RCBD",10
"IITA","Ibadan",2017,"17ayt18HTCIB","RCBD",10
"IITA","Ibadan",2017,"17ayt18highDMIB","RCBD",10
"IITA","Ibadan",2017,"17ayt19pdIB","RCBD",10
"IITA","Ibadan",2017,"17ayt23PPDIB","Alpha",NA
"IITA","Ibadan",2017,"17ayt25HTC1IB","RCBD",10
"IITA","Ibadan",2017,"17ayt25HTC3IB","RCBD",10
"IITA","Ibadan",2017,"17ayt25HTCAIB","RCBD",NA
"IITA","Ibadan",2017,"17ayt25HTCBIB","RCBD",NA
"IITA","Ibadan",2017,"17ayt28highDMIB","RCBD",10
"IITA","Ibadan",2017,"17ayt28whrtHighDmIB","RCBD",NA
"IITA","Ibadan",2017,"17ayt32highyldIB","RCBD",10
"IITA","Ibadan",2017,"17ayt32yrtIB","RCBD",10
"IITA","Ibadan",2017,"17clonalevaIB","RCBD",7
"IITA","Ibadan",2017,"17clonalevalhighTCIB","Augmented",7
"IITA","Ibadan",2017,"17clonalevalhighdmyldIB","Augmented",7
"IITA","Ibadan",2017,"17clonalevalpdIB","Augmented",5
"IITA","Ibadan",2017,"17pyt10HTCIB","RCBD",5
"IITA","Ibadan",2017,"17pyt14yrtpdIB","RCBD",10
"IITA","Ibadan",2017,"17pyt16HTCIB","RCBD",5
"IITA","Ibadan",2017,"17pyt18HDMIB","RCBD",5
"IITA","Ibadan",2017,"17pyt21hyldIB","RCBD",10
"IITA","Ibadan",2017,"17pyt22whtrtIB","RCBD",NA
"IITA","Ibadan",2017,"17pyt25HTCIB","RCBD",5
"IITA","Ibadan",2017,"17pyt25expHTCIB","RCBD",10
"IITA","Ibadan",2017,"17pyt28whtrtIB","RCBD",10
"IITA","Ibadan",2017,"17pyt30HTCIB","RCBD",5
"IITA","Ibadan",2017,"17pyt35yrtIB","RCBD",10
"IITA","Ibadan",2017,"17pyt36HDM2IB","RCBD",10
"IITA","Ibadan",2017,"17pyt36HDMIB","RCBD",10
"IITA","Ibadan",2017,"17pyt36pdIB","RCBD",17
"IITA","Ibadan",2017,"17pyt42HTCIB","RCBD",10
"IITA","Ibadan",2017,"17pyt56HTCIB","RCBD",10
"IITA","Ibadan",2017,"17pyt68cbsdIB","RCBD",NA
"IITA","Ibadan",2017,"17pyt8expyrtIB","RCBD",NA
"IITA","Ibadan",2017,"17uyt10whtrtIB","RCBD",NA
"IITA","Ibadan",2017,"17uyt12ppdIB","RCBD",NA
"IITA","Ikenne",2017,"17.GS.C0.C1.AYT.20.setA.IK","Alpha",10
"IITA","Ikenne",2017,"17.GS.C1.C2.AYT.28.IK","RCBD",10
"IITA","Ikenne",2017,"17.GS.C1.PYT.20.IK","RCBD",NA
"IITA","Ikenne",2017,"17.GS.C1.UYT.34.IK","RCBD",20
"IITA","Ikenne",2017,"17.GS.C2.res.AYT.14.IK","RCBD",NA
"IITA","Ikenne",2017,"17.GS.C2.setA.UYT.36.IK","RCBD",20
"IITA","Ikenne",2017,"17.GS.C2.setB.UYT.36.IK","RCBD",NA
"IITA","Ikenne",2017,"17.GS.C3.PYT.36.IK","RCBD",10
"IITA","Ikenne",2017,"17.GS.C3.PYT.80.IK","Alpha",10
"IITA","Ikenne",2017,"17.GS.C3B.CET.145.IK","Augmented",5
"IITA","Ikenne",2017,"17.GS.C3B.PYT.55.IK","RCBD",NA
"IITA","Ikenne",2017,"17.GS.C3B.PYT.56.IK","RCBD",NA
"IITA","Ikenne",2017,"17.GS.C3B.PYT.60.IK","RCBD",10
"IITA","Ikenne",2017,"17.GS.C3B.PYT.61.IK","RCBD",10
"IITA","Ikenne",2017,"17.GS.C4.CET.1124.IK","Augmented",5
"IITA","Ikenne",2017,"17.GS.rep.SN.IK","Augmented",NA
"IITA","Ikenne",2017,"17NCRPwhtrtIK","Alpha",NA
"IITA","Ikenne",2017,"17NCRPyrtIK","Alpha",12
"IITA","Ikenne",2017,"17ayt10pdIK","RCBD",10
"IITA","Ikenne",2017,"17ayt12highTCIK","RCBD",10
"IITA","Ikenne",2017,"17ayt13highTCIK","Alpha",10
"IITA","Ikenne",2017,"17ayt14highTCIK","Alpha",NA
"IITA","Ikenne",2017,"17ayt18highylddmIK","RCBD",NA
"IITA","Ikenne",2017,"17ayt24ppdIK","RCBD",NA
"IITA","Ikenne",2017,"17clonalevalhighDMIK","Augmented",8
"IITA","Ikenne",2017,"17clonalevalyrtIK","Augmented",7
"IITA","Ikenne",2017,"17pyt10highTCIK","RCBD",10
"IITA","Ikenne",2017,"17pyt115geneticstockIK","RCBD",NA
"IITA","Ikenne",2017,"17pyt14highTCIK","RCBD",10
"IITA","Ikenne",2017,"17pyt18pdIK","RCBD",NA
"IITA","Ikenne",2017,"17pyt23highTCIK","Alpha",10
"IITA","Ikenne",2017,"17pyt34highDMIK","RCBD",10
"IITA","Ikenne",2017,"17pyt34highTCIK","Alpha",10
"IITA","Ikenne",2017,"17pyt40highDMIK","RCBD",10
"IITA","Ikenne",2017,"17pyt75highylddmIK","RCBD",NA
"IITA","Ikenne",2017,"17uyt10whtrtIK","RCBD",NA
"IITA","Mokwa",2017,"17.GS.C0.C1.AYT.20.setA.MK","RCBD",10
"IITA","Mokwa",2017,"17.GS.C1.C2.AYT.28.MK","Alpha",10
"IITA","Mokwa",2017,"17.GS.C1.UYT.34.MK","RCBD",20
"IITA","Mokwa",2017,"17.GS.C2.AYT.34.MK","Alpha",19
"IITA","Mokwa",2017,"17.GS.C2.setA.UYT.36.MK","RCBD",20
"IITA","Mokwa",2017,"17.GS.C2.setB.UYT.36.MK","RCBD",20
"IITA","Mokwa",2017,"17.GS.C3.CET.283.MK","Augmented",10
"IITA","Mokwa",2017,"17NCRPwhtrtMK","Alpha",15
"IITA","Mokwa",2017,"17NCRPyrtMK","Alpha",NA
"IITA","Mokwa",2017,"17ayt21whtrtMK","RCBD",10
"IITA","Mokwa",2017,"17ayt7pdMK","RCBD",10
"IITA","Mokwa",2017,"17uyt10whtrtMK","RCBD",20
"IITA","Namulonge",2017,"17AYT21NM","RCBD",9
"IITA","Onne",2017,"17.GS.C0.C1.AYT.20.setA.ON","RCBD",NA
"IITA","Onne",2017,"17.GS.C1.UYT.34.ON","RCBD",20
"IITA","Otobi",2017,"17.GS.C1.UYT.34.OT","RCBD",20
"IITA","Ubiaja",2017,"17.GS.C0.C1.AYT.20.setA.UB","Alpha",10
"IITA","Ubiaja",2017,"17.GS.C1.C2.AYT.28.UB","Alpha",10
"IITA","Ubiaja",2017,"17.GS.C1.UYT.34.UB","RCBD",20
"IITA","Ubiaja",2017,"17.GS.C2.UYT.36.setB.UB","RCBD",NA
"IITA","Ubiaja",2017,"17.GS.C3.PYT.60.UB","RCBD",10
"IITA","Ubiaja",2017,"17.GS.C4.CB.149.UB","RCBD",10
"IITA","Ubiaja",2017,"17.GS.GeneticGain.UB","Augmented",NA
"IITA","Ubiaja",2017,"17NCRP16wrtUB","RCBD",NA
"IITA","Ubiaja",2017,"17NCRP16yrtUB","RCBD",NA
"IITA","Ubiaja",2017,"17ayt10yrt2UB","RCBD",10
"IITA","Ubiaja",2017,"17ayt10yrtUB","RCBD",NA
"IITA","Ubiaja",2017,"17ayt12HpUB","RCBD",10
"IITA","Ubiaja",2017,"17ayt16wrtUB","RCBD",NA
"IITA","Ubiaja",2017,"17ayt20wrtUB","RCBD",NA
"IITA","Ubiaja",2017,"17ayt6yrthtcUB","RCBD",10
"IITA","Ubiaja",2017,"17ayt9yrt2UB","RCBD",10
"IITA","Ubiaja",2017,"17ayt9yrtUB","RCBD",10
"IITA","Ubiaja",2017,"17pyt15whtrtUB","RCBD",NA
"IITA","Ubiaja",2017,"17uyt08UB","RCBD",NA
"IITA","Ubiaja",2017,"17uyt10wrtUB","RCBD",18
"IITA","Ubiaja",2017,"17uyt10yrtUB","RCBD",20
"IITA","Ubiaja",2017,"17uyt15RgUB","RCBD",NA
"IITA","Ubiaja",2017,"17uyt15UB","RCBD",20
"IITA","Umudike",2017,"17.GS.C1.UYT.34.UM","RCBD",20
"IITA","Zaria",2017,"17NCRPwhtrtZA","RCBD",NA
"IITA","Zaria",2017,"17NCRPyrtZA","RCBD",NA
"IITA","Zaria",2017,"17uyt10pdZA","RCBD",20
"IITA","Zaria",2017,"17uyt10whtrtZA","RCBD",20
"IITA","Abuja",2018,"18NCRP16wrtAB","Alpha",15
"IITA","Abuja",2018,"18NCRP16yrtAB","Alpha",NA
"IITA","Abuja",2018,"18NCRPAB","Alpha",10
"IITA","Ago-Owu",2018,"18.GS.C1.C2.PYT.60.AG","Alpha",10
"IITA","Ago-Owu",2018,"18.GS.C2.UYT.36.setA.AG","Alpha",20
"IITA","Ago-Owu",2018,"18.GS.C2.UYT.36.setB.AG","Alpha",20
"IITA","Ago-Owu",2018,"18.GS.C3.AYT.28.AG","Alpha",18
"IITA","Ago-Owu",2018,"18.GS.C4.PYT.80.SETA.AG","RCBD",10
"IITA","Ago-Owu",2018,"18.GS.C4.PYT.80.SETB.AG","Alpha",NA
"IITA","Ago-Owu",2018,"18.GS.GeneticGain.AG","RCBD",NA
"IITA","Ago-Owu",2018,"18NCRPAG","Alpha",10
"IITA","Ago-Owu",2018,"18ayt28highTCAG","Alpha",10
"IITA","Chitala",2018,"18CET310Chitala","Augmented",NA
"IITA","Ibadan",2018,"18.C3B.PYT.45.IB","Alpha",10
"IITA","Ibadan",2018,"18.CASS.PYT.52.IB","Augmented",38
"IITA","Ibadan",2018,"18.CMSSurveyVarieties.AYT33.IB","Alpha",19
"IITA","Ibadan",2018,"18.GS.C1.C3.PYT.21.Selgain.IB","Alpha",NA
"IITA","Ibadan",2018,"18.GS.C2.setA.UYT.36.IB","Alpha",20
"IITA","Ibadan",2018,"18.GS.C2.setB.UYT.36.IB","Alpha",20
"IITA","Ibadan",2018,"18.GS.C3B.AYT.35.ON","RCBD",10
"IITA","Ibadan",2018,"18.GS.C3B.AYT.40.IB","RCBD",10
"IITA","Ibadan",2018,"18.GS.C4.CB.CONS.IB","Augmented",NA
"IITA","Ibadan",2018,"18.GS.C4.PYT.54.SET3.IB","Alpha",10
"IITA","Ibadan",2018,"18.GS.C4B.SN.IB","Augmented",NA
"IITA","Ibadan",2018,"18.IITA.HAWAII.SN.IB","Augmented",NA
"IITA","Ibadan",2018,"18.MP13.142.IB","RCBD",NA
"IITA","Ibadan",2018,"18NCRP16yrtIB","RCBD",12
"IITA","Ibadan",2018,"18NCRP17wrtIB","RCBD",12
"IITA","Ibadan",2018,"18ayt10highDMIB","RCBD",10
"IITA","Ibadan",2018,"18ayt12HTCIB","RCBD",10
"IITA","Ibadan",2018,"18ayt12yrtpdIB","RCBD",10
"IITA","Ibadan",2018,"18ayt14wrthighDMIB","RCBD",10
"IITA","Ibadan",2018,"18ayt15pdIB","RCBD",NA
"IITA","Ibadan",2018,"18ayt16ppdIB","RCBD",NA
"IITA","Ibadan",2018,"18ayt20highDMIB","RCBD",10
"IITA","Ibadan",2018,"18ayt20highTCIB","Alpha",10
"IITA","Ibadan",2018,"18ayt23ppdIB","RCBD",NA
"IITA","Ibadan",2018,"18ayt28highDMIB","RCBD",10
"IITA","Ibadan",2018,"18cet36yrtPDIB","Augmented",5
"IITA","Ibadan",2018,"18cet50selflineIB","Augmented",5
"IITA","Ibadan",2018,"18cet676highTCIB","Augmented",7
"IITA","Ibadan",2018,"18cet691highDMIB","Augmented",NA
"IITA","Ibadan",2018,"18clonalevalHighDMIB","Augmented",7
"IITA","Ibadan",2018,"18clonalevalHighTCIB","Augmented",5
"IITA","Ibadan",2018,"18clonalevalPDIB","Augmented",7
"IITA","Ibadan",2018,"18pyt115highTCIB","Alpha",5
"IITA","Ibadan",2018,"18pyt14highTCIB","RCBD",5
"IITA","Ibadan",2018,"18pyt15highTCIB","RCBD",10
"IITA","Ibadan",2018,"18pyt22highTCIB","RCBD",5
"IITA","Ibadan",2018,"18pyt26highTCIB","RCBD",5
"IITA","Ibadan",2018,"18pyt28highTCIB","RCBD",5
"IITA","Ibadan",2018,"18pyt35highTCIB","Alpha",5
"IITA","Ibadan",2018,"18pyt36highTCIB","RCBD",5
"IITA","Ibadan",2018,"18pyt39highTCIB","RCBD",5
"IITA","Ibadan",2018,"18pyt40highDMIB","RCBD",10
"IITA","Ibadan",2018,"18pyt42highyldIB","RCBD",10
"IITA","Ibadan",2018,"18pyt48highDMIB","RCBD",10
"IITA","Ibadan",2018,"18pyt60highTCIB","Alpha",5
"IITA","Ibadan",2018,"18pyt88highTCIB","Alpha",5
"IITA","Ibadan",2018,"18uyt12ppdIB","RCBD",NA
"IITA","Ibadan",2018,"2018_Flowering_Apical_dominance","splitplot",NA
"IITA","Ikenne",2018,"18.CMSSurveyVarieties.AYT33.IK","Alpha",10
"IITA","Ikenne",2018,"18.GS.C1.C2.UYT.26.IK","Alpha",22
"IITA","Ikenne",2018,"18.GS.C1.UYT.34.IK","Alpha",20
"IITA","Ikenne",2018,"18.GS.C2.setA.UYT.36.IK","Alpha",20
"IITA","Ikenne",2018,"18.GS.C2.setB.UYT.36.IK","Alpha",28
"IITA","Ikenne",2018,"18.GS.C3.AYT.30.IK","Alpha",10
"IITA","Ikenne",2018,"18.GS.C3B.AYT.35.IK","Alpha",10
"IITA","Ikenne",2018,"18.GS.C4.PYT.50.IK","Alpha",10
"IITA","Ikenne",2018,"18.GS.C4.PYT.54.IK","Alpha",10
"IITA","Ikenne",2018,"18.GS.C4.PYT.80.SETA.IK","Alpha",10
"IITA","Ikenne",2018,"18.GS.C4.PYT.80.SETB.IK","Alpha",NA
"IITA","Ikenne",2018,"18.GS.C4B.CET.250.IK","Augmented",5
"IITA","Ikenne",2018,"18.GS.C4B.CET.341.IK","Augmented",5
"IITA","Ikenne",2018,"18.GS.C4B.CET.560.IK","Alpha",5
"IITA","Ikenne",2018,"18.GS.C4B.CET.600.setA.IK","Augmented",5
"IITA","Ikenne",2018,"18.GS.C4B.CET.600.setB.IK","Alpha",5
"IITA","Ikenne",2018,"18.GS.C4B.SN.IK","Augmented",NA
"IITA","Ikenne",2018,"18.GS.CET.120.REP.IK","Alpha",5
"IITA","Ikenne",2018,"18.GS.PD.AYT.16.IK","Alpha",NA
"IITA","Ikenne",2018,"18.Hawaii.CET.862.IK","Augmented",5
"IITA","Ikenne",2018,"18.MP10.MP11.AYT20.IK","RCBD",NA
"IITA","Ikenne",2018,"18.MP9.AYT28.IK","RCBD",NA
"IITA","Ikenne",2018,"18CET122highTCIK","Augmented",7
"IITA","Ikenne",2018,"18CET416highDMIK","Augmented",7
"IITA","Ikenne",2018,"18NCRP16wrtIK","RCBD",12
"IITA","Ikenne",2018,"18NCRP16yrtIK","RCBD",12
"IITA","Ikenne",2018,"18NCRPIK","Alpha",10
"IITA","Ikenne",2018,"18ayt10highDMIK","RCBD",10
"IITA","Ikenne",2018,"18ayt11highDMIK","RCBD",10
"IITA","Ikenne",2018,"18ayt12highTCIK","RCBD",10
"IITA","Ikenne",2018,"18ayt18HighTCIK","RCBD",10
"IITA","Ikenne",2018,"18ayt20highTCIK","Alpha",NA
"IITA","Ikenne",2018,"18ayt20highYLDIK","Alpha",10
"IITA","Ikenne",2018,"18ayt21HTCIK","RCBD",NA
"IITA","Ikenne",2018,"18ayt24ppdIK","Alpha",NA
"IITA","Ikenne",2018,"18pyt13yrthighDMIK","RCBD",10
"IITA","Ikenne",2018,"18pyt34highTCIK","RCBD",10
"IITA","Ikenne",2018,"18pyt64highTCIK","RCBD",5
"IITA","Kano",2018,"18.GS.C2.setA.UYT.36.KN","Alpha",20
"IITA","Kano",2018,"18.GS.C2.setB.UYT.36.KN","Alpha",20
"IITA","Kiyaka",2018,"18AYT6HYLD2KYK","RCBD",NA
"IITA","Kiyaka",2018,"18AYT6HYLDKYK","RCBD",NA
"IITA","Kiyaka",2018,"18PYT28HYLD2KYK","RCBD",NA
"IITA","Kiyaka",2018,"18PYT28HYLDKYK","RCBD",NA
"IITA","Kiyaka",2018,"18UYT4HYLD2KYK","RCBD",NA
"IITA","Kiyaka",2018,"18UYT4HYLDKYK","RCBD",NA
"IITA","Kogi",2018,"18.GS.C1.AYT.12.KG","RCBD",NA
"IITA","Kogi",2018,"18.GS.C1.C2.PYT.24.KG","RCBD",NA
"IITA","Mokwa",2018,"18.GS.C1.C2.UYT.26.MK","Alpha",20
"IITA","Mokwa",2018,"18.GS.C1.UYT.34.MK","Alpha",20
"IITA","Mokwa",2018,"18.GS.C2.setA.UYT.36.MK","Alpha",20
"IITA","Mokwa",2018,"18.GS.C2.setB.UYT.36.MK","Alpha",20
"IITA","Mokwa",2018,"18.GS.C3.AYT.30.MK","Alpha",10
"IITA","Mokwa",2018,"18.GS.C3.PYT.24.MK","Alpha",10
"IITA","Mokwa",2018,"18.GS.C3B.AYT.35.MK","Alpha",NA
"IITA","Mokwa",2018,"18NCRPMK","Alpha",10
"IITA","Mokwa",2018,"18ayt12highTCMK","RCBD",11
"IITA","Mokwa",2018,"18ayt28highDMMK","RCBD",10
"IITA","Mokwa",2018,"18ayt28highTCMK","RCBD",10
"IITA","Mokwa",2018,"18uyt10wrtrepeatMK","RCBD",20
"IITA","Mokwa",2018,"18uyt13selMK","RCBD",NA
"IITA","Namulonge",2018,"18AYT10NM","RCBD",10
"IITA","Namulonge",2018,"18AYT32NM","RCBD",9
"IITA","Namulonge",2018,"18AYT40NM","RCBD",10
"IITA","Namulonge",2018,"18PYT16NM","RCBD",5
"IITA","Namulonge",2018,"18UYT21NM","RCBD",9
"IITA","Onne",2018,"18.GS.C1.UYT.34.ON","Alpha",20
"IITA","Onne",2018,"18.GS.C2.setA.UYT.36.ON","Alpha",20
"IITA","Onne",2018,"18.GS.C2.setB.UYT.36.ON","Alpha",20
"IITA","Onne",2018,"18.GS.C4.PYT.50.ON","RCBD",10
"IITA","Onne",2018,"18.GS.C4.PYT.54.ON","RCBD",9
"IITA","Onne",2018,"18.GS.C4B.CET.435.ON","Augmented",5
"IITA","Onne",2018,"18ayt20highTCON","RCBD",NA
"IITA","Otobi",2018,"18.GS.C1.UYT.34.OT","Alpha",20
"IITA","Otobi",2018,"18.GS.C2.setA.UYT.36.OT","Alpha",20
"IITA","Otobi",2018,"18.GS.C2.setB.UYT.36.OT","Alpha",20
"IITA","Serere",2018,"18AYT31SR","RCBD",9
"IITA","Serere",2018,"18PYT17SR","RCBD",5
"IITA","Serere",2018,"18UYT22SR","RCBD",9
"IITA","Ubiaja",2018,"18.GS.C1.C2.UYT.26.UB","Alpha",20
"IITA","Ubiaja",2018,"18.GS.C1.UYT.34.UB","Alpha",20
"IITA","Ubiaja",2018,"18.GS.C3.AYT.30.UB","Alpha",20
"IITA","Ubiaja",2018,"18.GS.C3B.AYT.40.UB","Alpha",10
"IITA","Ubiaja",2018,"18GeneticResourceUB","Augmented",NA
"IITA","Ubiaja",2018,"18NCRP16wrtUB","Alpha",15
"IITA","Ubiaja",2018,"18NCRP16yrtUB","Alpha",15
"IITA","Ubiaja",2018,"18NCRPUB","Alpha",10
"IITA","Ubiaja",2018,"18ayt12highTCUB","Alpha",10
"IITA","Ubiaja",2018,"18ayt16wrtUB","RCBD",NA
"IITA","Ubiaja",2018,"18ayt18highTCUB","Alpha",10
"IITA","Ubiaja",2018,"18ayt28highTCUB","RCBD",10
"IITA","Ubiaja",2018,"18geneticgainUB","Augmented",NA
"IITA","Ubiaja",2018,"18pyt10highTCUB","Alpha",NA
"IITA","Ubiaja",2018,"18pyt61highTCUB","Alpha",5
"IITA","Ubiaja",2018,"18pyt72highTCUB","Alpha",5
"IITA","Ubiaja",2018,"18pyt8pdUB","Alpha",NA
"IITA","Ubiaja",2018,"18uyt10mixedUB","Alpha",NA
"IITA","Ubiaja",2018,"18uyt10wrtUB","Alpha",20
"IITA","Ubiaja",2018,"18uyt8pdUB","Alpha",NA
"IITA","Umudike",2018,"18.GS.C1.UYT.34.UM","Alpha",20
"IITA","Umudike",2018,"18.GS.C2.setA.UYT.36.UM","Alpha",20
"IITA","Umudike",2018,"18.GS.C2.setB.UYT.36.UM","Alpha",20
"IITA","Zaria",2018,"18NCRP16wrtZA","Alpha",14
"IITA","Zaria",2018,"18NCRP16yrtZA","Alpha",14
"IITA","Zaria",2018,"18NCRPZA","Alpha",10
"IITA","Abuja",2019,"19.CMSSurveyVarieties.AYT.40.AB","Augmented",15
"IITA","Abuja",2019,"19.GS.C2.UYT.36.setA.AB","RCBD",20
"IITA","Abuja",2019,"19.GS.C2.UYT.36.setB.AB","Alpha",20
"IITA","Abuja",2019,"19.GS.C4B.PYT.160.AB","Alpha",9
"IITA","Abuja",2019,"19NCRP12yrtAB","RCBD",15
"IITA","Abuja",2019,"19NCRPAB","Alpha",15
"IITA","Ago-Owu",2019,"19.East-africa.PYT.16.AG","Alpha",10
"IITA","Ago-Owu",2019,"19.GS.C1.C2.C3.AYT.42.AG","RCBD",10
"IITA","Ago-Owu",2019,"19.GS.C2.UYT.36.setA.AG","Alpha",20
"IITA","Ago-Owu",2019,"19.GS.C2.UYT.36.setB.AG","Alpha",20
"IITA","Ago-Owu",2019,"19.GS.C3.AYT.20.EB.AG","Alpha",10
"IITA","Ago-Owu",2019,"19.GS.C3.UYT.28.AG","CRD",20
"IITA","Ago-Owu",2019,"19.GS.C3B.AYT.21.PD.AG","Alpha",10
"IITA","Ago-Owu",2019,"19.GS.C4.AYT30.AG","Alpha",NA
"IITA","Ago-Owu",2019,"19.GS.C4.PYT.80.SETA.AG","Alpha",10
"IITA","Ago-Owu",2019,"19.GS.C4.PYT.80.SETB.AG","Alpha",10
"IITA","Ago-Owu",2019,"19.GS.C4B.PYT.78.AG","RCBD",NA
"IITA","Ago-Owu",2019,"19.GS.C4B.PYT.88.AG","RCBD",10
"IITA","Ago-Owu",2019,"19NCRP12yrtAG","RCBD",15
"IITA","Ago-Owu",2019,"19NCRPAG","RCBD",15
"IITA","Chitala",2019,"19CET83Chitala","Augmented",NA
"IITA","Chitala",2019,"19PYT36Chitala","RCBD",NA
"IITA","Chitala",2019,"19UYT9Chitala","RCBD",NA
"IITA","Chitedze",2019,"19UYT9Chitedze","RCBD",NA
"IITA","Ibadan",2019,"19.CIAT_Harvestplus.SN.IB","Augmented",NA
"IITA","Ibadan",2019,"19.CMSSurveyVarieties.AYT.33.IB","RCBD",20
"IITA","Ibadan",2019,"19.GS.C2.UYT.36.setA.IB","Alpha",20
"IITA","Ibadan",2019,"19.GS.C2.UYT.36.setB.IB","RCBD",20
"IITA","Ibadan",2019,"19.GS.C4.AYT.30.IB","Alpha",20
"IITA","Ibadan",2019,"19.GS.C4B.PYT.132.IB","Alpha",10
